datetime,row,col,latitude,longitude,value
2021-04-11,17,17,10.778732857142856,106.67807317142858,0.24492133
2021-04-11,17,18,10.778732857142856,106.70095982857143,0.25410867
2021-04-11,17,19,10.778732857142856,106.72384648571429,0.26
2021-04-11,18,7,10.756247142857143,106.4492066,0.188
2021-04-11,18,8,10.756247142857143,106.47209325714286,0.21217827
2021-04-11,18,9,10.756247142857143,106.49497991428572,0.25534448
2021-04-11,18,10,10.756247142857143,106.51786657142857,0.2773623
2021-04-11,18,11,10.756247142857143,106.54075322857143,0.35121974
2021-04-11,18,12,10.756247142857143,106.5636398857143,0.37418938
2021-04-11,18,14,10.756247142857143,106.6094132,0.282
2021-04-11,18,17,10.756247142857143,106.67807317142858,0.24487413
2021-04-11,18,18,10.756247142857143,106.70095982857143,0.25421867
2021-04-11,18,19,10.756247142857143,106.72384648571429,0.26
2021-04-11,19,8,10.733761428571428,106.47209325714286,0.213
2021-04-11,19,9,10.733761428571428,106.49497991428572,0.2500497
2021-04-11,19,10,10.733761428571428,106.51786657142857,0.29985997
2021-04-11,19,11,10.733761428571428,106.54075322857143,0.31613764
2021-04-11,19,14,10.733761428571428,106.6094132,0.282
2021-04-11,19,16,10.733761428571428,106.65518651428572,1.3920301
2021-04-11,19,17,10.733761428571428,106.67807317142858,1.3666464
2021-04-11,19,19,10.733761428571428,106.72384648571429,1.5309284
2021-04-11,19,20,10.733761428571428,106.74673314285715,1.3971317
2021-04-11,20,14,10.711275714285714,106.6094132,1.1896508
2021-04-11,20,15,10.711275714285714,106.63229985714285,1.4394981
2021-04-11,20,16,10.711275714285714,106.65518651428572,1.5269557
2021-04-11,20,17,10.711275714285714,106.67807317142858,1.3666464
2021-04-11,20,18,10.711275714285714,106.70095982857143,1.3941783
2021-04-11,20,19,10.711275714285714,106.72384648571429,1.4514601
2021-04-11,20,20,10.711275714285714,106.74673314285715,0.83839244
2021-04-11,21,15,10.68879,106.63229985714285,1.4283897
2021-04-11,21,16,10.68879,106.65518651428572,1.7842894
2021-04-11,21,18,10.68879,106.70095982857143,1.20881
2021-04-11,21,19,10.68879,106.72384648571429,0.8656293
2021-04-11,21,20,10.68879,106.74673314285715,1.0038657
2021-04-11,21,21,10.68879,106.7696198,1.0458016
2021-04-11,21,22,10.68879,106.79250645714286,0.7569681
2021-04-11,22,11,10.666304285714286,106.54075322857143,1.3589362
2021-04-11,22,12,10.666304285714286,106.5636398857143,0.9385683
2021-04-11,22,13,10.666304285714286,106.58652654285714,1.3789485
